name,artist,popularity,id,release_date,track_number,explicit,duration_ms,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
Girls Like You (feat. Cardi B) - Cardi B Version,"Maroon 5, Cardi B",64,6V1bu6o1Yo5ZXnsCJU8Ovk,2018-06-15,16,True,235545,87,0.779,0.541,0.0,-6.824,1.0,0.0658,0.566,0.0,0.13,0.447,124.939
Despacito,"Luis Fonsi, Daddy Yankee",78,6habFhsOp2NvshLv26DqMb,2019-02-01,9,False,229360,75,0.655,0.797,2.0,-4.787,1.0,0.153,0.198,0.0,0.067,0.839,177.928
Sugar,Maroon 5,79,2iuZJX9X9P0GKaE93xcPjk,2014-09-02,5,True,235493,87,0.748,0.788,1.0,-7.055,1.0,0.0334,0.0591,0.0,0.0863,0.884,120.076
ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",73,7ytR5pFWmSjzHJIeQkgog4,2020-04-17,7,True,181733,79,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977
Youngblood,5 Seconds of Summer,78,2iUXsYOEPhVqEBwsqP70rE,2018-06-15,1,False,203417,76,0.597,0.854,7.0,-5.114,0.0,0.463,0.0169,0.0,0.124,0.152,120.276
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,71,1WkMMavIMc4JZ8cfMmxHkI,2016-09-23,2,False,237546,82,0.669,0.832,0.0,-5.721,1.0,0.0682,0.0106,0.0,0.0968,0.7,113.035
Blank Space,Taylor Swift,70,1p80LdxRV74UKvL8gnD7ky,2014-10-27,2,False,231826,100,0.753,0.678,5.0,-5.421,1.0,0.0644,0.085,1.64e-06,0.13,0.583,96.006
Heathens,Twenty One Pilots,80,6i0V12jOa3mr6uu4WYhUBr,2016-06-16,1,False,195920,83,0.732,0.396,4.0,-9.348,0.0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024
Numb,Linkin Park,89,2nLtzopw4rPReszdYBJU6h,2003-09-16,13,False,187520,92,0.488,0.87,6.0,-4.185,0.0,0.0421,0.00353,0.0,0.484,0.211,110.072
when the party's over,Billie Eilish,83,43zdsphuZLzwA9k4DJhU0I,2019-03-29,7,False,196077,95,0.367,0.111,4.0,-14.084,1.0,0.0972,0.978,3.97e-05,0.0897,0.198,82.642
La Bachata,Manuel Turizo,78,5ww2BF9slyYgNOk37BlC4u,2022-05-26,1,False,162637,84,0.835,0.679,7.0,-5.329,0.0,0.0364,0.583,1.98e-06,0.218,0.85,124.98
Radioactive,Imagine Dragons,72,4G8gkOterJn0Ywt6uhqbhp,2012-09-04,1,False,186813,89,0.448,0.784,9.0,-3.686,1.0,0.0625,0.0999,0.000108,0.668,0.237,136.239
I Fall Apart,Post Malone,75,75ZvA4QfFiZvzhj2xkaWAh,2016-12-09,7,True,223346,92,0.556,0.538,8.0,-5.408,0.0,0.0382,0.0689,0.0,0.196,0.291,143.946
We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",62,37FXw5QGFN7uwwsLy8uAc0,2016-01-29,5,False,217706,81,0.728,0.563,1.0,-8.053,0.0,0.134,0.621,0.0,0.179,0.352,100.017
Eastside (with Halsey & Khalid),"benny blanco, Halsey, Khalid",78,7FGq80cy8juXBCD2nrqdWU,2018-12-07,1,False,170769,72,0.632,0.686,6.0,-7.665,0.0,0.243,0.549,0.0,0.2,0.329,89.949
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",73,2YpeDb67231RjR0MgVLzsG,2019-06-21,1,False,157066,76,0.878,0.619,6.0,-5.56,1.0,0.102,0.0533,0.0,0.113,0.639,136.041
Cheerleader - Felix Jaehn Remix Radio Edit,OMI,65,023OVLNzXhX0j7CxswUt6D,2015-10-16,1,False,180560,68,0.78,0.68,4.0,-6.081,1.0,0.0305,0.141,1.2e-05,0.138,0.594,118.026
Ride,Twenty One Pilots,82,2Z8WuEywRWYTKe1NybPQEW,2015-05-15,3,False,214506,83,0.645,0.713,6.0,-5.355,1.0,0.0393,0.00835,0.0,0.113,0.566,74.989
Can't Feel My Face,The Weeknd,0,6RsWqX8zABZLhZydXxEFOm,2015-08-28,7,False,213520,96,0.702,0.77,9.0,-5.416,0.0,0.0482,0.124,0.0,0.103,0.593,107.951
What Do You Mean?,Justin Bieber,79,4B0JvthVoAAuygILe3n4Bs,2015-11-13,3,False,205680,90,0.845,0.567,5.0,-8.118,0.0,0.0956,0.59,0.00142,0.0811,0.793,125.02
Sweet but Psycho,Ava Max,79,7DnAm9FOTWE3cUvso43HhI,2020-09-18,16,False,187436,80,0.72,0.706,1.0,-4.719,1.0,0.0473,0.0684,0.0,0.166,0.62,133.002
Chandelier,Sia,69,2s1sdSqGcKxpPr5lCl7jAV,2015-05-04,1,False,216120,85,0.399,0.787,1.0,-2.88,1.0,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089
Shut Up and Dance,WALK THE MOON,85,4kbj5MwxO1bq9wjT5g9HaA,2014-12-02,3,False,199080,71,0.578,0.866,1.0,-3.804,1.0,0.0619,0.00701,0.0,0.257,0.619,128.038
I Like It,"Cardi B, Bad Bunny, J Balvin",76,58q2HKrzhC3ozto2nDdN4z,2018-04-06,7,True,253390,80,0.816,0.726,5.0,-3.998,0.0,0.129,0.099,0.0,0.372,0.65,136.048
Wow.,Post Malone,79,7xQAfvXzm3AkraOtGPWIZg,2019-09-06,17,True,149546,92,0.829,0.538,11.0,-7.359,0.0,0.212,0.137,1.88e-06,0.103,0.389,99.952
Be Alright,Dean Lewis,77,5qrSlOut2rNAWv3ubArkNy,2019-03-22,6,True,196493,76,0.551,0.537,11.0,-7.595,1.0,0.034,0.705,0.0,0.0802,0.493,126.421
Falling,Trevor Daniel,78,0Aqi7ArnBrGblW5T6p2jmD,2020-03-26,10,False,159381,66,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B",71,0KoiMHhqKLoL4xM54rcWYY,2019-07-25,11,True,212500,79,0.843,0.802,1.0,-4.167,0.0,0.228,0.158,5e-06,0.0642,0.618,95.881
This Is What You Came For,"Calvin Harris, Rihanna",79,0azC730Exh71aQlOt9Zj3y,2016-04-29,1,False,222160,87,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.119,0.148,0.465,123.962
I Feel It Coming,"The Weeknd, Daft Punk",75,5GXAXm5YOmYT0kL5jHvYBt,2016-11-24,18,False,269186,96,0.773,0.819,0.0,-5.946,0.0,0.118,0.426,0.0,0.0679,0.585,92.99
Anti-Hero,Taylor Swift,83,0V3wPSX9ygBnCm8psDIegu,2022-10-21,3,False,200690,100,0.633,0.648,4.0,-6.645,1.0,0.062,0.121,2.62e-06,0.161,0.49,96.888
"Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap, Quevedo",81,2tTmW7RDtMQtBk7m2rYeSw,2022-07-06,1,False,198937,82,0.621,0.782,2.0,-5.548,1.0,0.044,0.0125,0.033,0.23,0.55,128.033
Hello,Adele,0,4sPmO7WMQUAf45kwMOtONw,2016-06-24,1,False,295493,88,0.481,0.451,5.0,-6.095,0.0,0.0347,0.336,0.0,0.0872,0.289,157.966
Psycho (feat. Ty Dolla $ign),"Post Malone, Ty Dolla $ign",74,3swc6WTsr7rl9DqQKQA55C,2018-04-27,8,True,221440,92,0.75,0.56,8.0,-8.094,1.0,0.105,0.546,0.0,0.111,0.459,140.06
Cold Water,"Major Lazer, Justin Bieber, MØ",66,7zsXy7vlHdItvUSH8EwQss,2016-07-22,1,False,185360,77,0.608,0.798,6.0,-5.092,0.0,0.0432,0.0736,0.0,0.156,0.5,92.946
Bad Habits,Ed Sheeran,79,3rmo8F54jFF8OgYsqTxm5d,2021-10-25,4,False,230746,89,0.807,0.893,11.0,-3.745,0.0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011
IDGAF,Dua Lipa,77,76cy1WJvNGJTj78UqeA5zr,2017-06-02,5,True,217946,88,0.836,0.544,7.0,-5.975,1.0,0.0943,0.0403,0.0,0.0824,0.51,97.028
death bed (coffee for your head),"Powfu, beabadoobee",79,7eJMfftS33KTjuF7lTsMCx,2020-02-08,1,False,173333,69,0.726,0.431,8.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.026
Me Porto Bonito,"Bad Bunny, Chencho Corleone",82,6Sq7ltF9Qa7SNFBsV5Cogx,2022-05-06,3,True,178567,95,0.911,0.712,1.0,-5.105,0.0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005
Kiss Me More (feat. SZA),"Doja Cat, SZA",81,3DarAbFujv6eYNliUTyqtz,2021-06-25,14,True,208666,86,0.764,0.705,8.0,-3.463,1.0,0.0284,0.259,8.92e-05,0.12,0.781,110.97
Me Rehúso,Danny Ocean,79,6ifUES3keWjwXgae8pXI3o,2019-03-22,3,False,205714,77,0.744,0.804,1.0,-6.327,1.0,0.0677,0.0231,0.0,0.0494,0.426,104.823
ROXANNE,Arizona Zervas,73,696DnlkuDOXcMAnKlTgXXK,2019-10-10,1,True,163636,62,0.621,0.601,6.0,-5.616,0.0,0.148,0.0522,0.0,0.46,0.457,116.735
Dusk Till Dawn (feat. Sia) - Radio Edit,"ZAYN, Sia",81,3e7sxremeOE3wTySiOhGiP,2018-12-14,29,False,239000,77,0.259,0.437,11.0,-6.589,0.0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042
I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",67,2y5aJvzXhHPA94U5GFAcXe,2017-02-10,1,False,245653,77,0.735,0.443,0.0,-8.432,1.0,0.0556,0.0601,1.91e-05,0.213,0.107,117.968
High Hopes,Panic! At The Disco,79,1rqqCSm0Qe4I9rUvWncaom,2018-06-22,4,False,190946,77,0.579,0.904,5.0,-2.729,1.0,0.0618,0.193,0.0,0.064,0.681,82.014
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,74,3zHq9ouUJQFQRf3cm1rRLu,2015-11-06,9,False,252534,80,0.262,0.606,8.0,-6.646,1.0,0.0484,0.247,0.0,0.125,0.275,189.857
Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",76,2hrUO4drrO63i7FYbCLBl2,2018-11-30,4,False,251173,77,0.717,0.73,9.0,-4.729,0.0,0.0568,0.383,0.0,0.398,0.792,102.002
Silence,"Marshmello, Khalid",82,7vGuf3Y35N4wmASOKLUVVU,2017-08-11,1,False,180822,84,0.52,0.761,4.0,-3.093,1.0,0.0853,0.256,4.96e-06,0.17,0.286,141.971
Tusa,"KAROL G, Nicki Minaj",70,0dKg2vGC1hFqcK5LGTaKzX,2021-03-26,15,False,201920,92,0.799,0.701,2.0,-3.272,1.0,0.282,0.309,7.36e-05,0.0514,0.607,100.946
Cake By The Ocean,DNCE,79,76hfruVvmfQbw0eYn1nmeC,2016-11-18,3,True,219146,68,0.774,0.753,4.0,-5.446,0.0,0.0517,0.152,0.0,0.0371,0.896,119.002
The Middle,"Zedd, Maren Morris, Grey",77,09IStsImFySgyp0pIQdqAc,2018-01-23,1,False,184732,76,0.753,0.657,7.0,-3.061,1.0,0.0449,0.171,0.0,0.112,0.437,107.01
Earned It (Fifty Shades Of Grey),The Weeknd,72,4frLb7nWtsz2ymBE6k2GRP,2015-08-28,9,True,277680,96,0.657,0.291,2.0,-8.275,0.0,0.0348,0.405,0.0,0.0771,0.405,119.782
In My Feelings,Drake,72,2G7V7zsVDxg1yRsu7Ew9RJ,2018-06-29,9,True,217925,96,0.835,0.626,1.0,-5.833,1.0,0.125,0.0589,6e-05,0.396,0.35,91.03
Mi Gente,"J Balvin, Willy William",73,7COfe3P7KgfwDwIRB8LIDw,2018-05-25,2,False,185040,88,0.548,0.703,11.0,-4.838,0.0,0.0772,0.0168,2.38e-05,0.143,0.286,104.666
a thousand years,Christina Perri,81,6lanRgr6wXibZr8KgzXxBl,2011-10-18,1,False,285120,72,0.421,0.407,10.0,-7.445,1.0,0.0267,0.309,0.000961,0.11,0.161,139.028
Work from Home (feat. Ty Dolla $ign),"Fifth Harmony, Ty Dolla $ign",75,4tCtwWceOPWzenK2HAIJSb,2016-05-27,2,False,214480,69,0.803,0.585,8.0,-5.861,1.0,0.0432,0.103,3.94e-06,0.0644,0.593,105.017
Young Dumb & Broke,Khalid,80,5Z3GHaZ6ec9bsiI5BenrbY,2017-04-27,2,False,202546,85,0.799,0.539,1.0,-6.351,1.0,0.0421,0.199,1.66e-05,0.165,0.394,136.948
Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",79,4iJyoBOLtHqaGxP12qzhQI,2021-03-19,12,True,198081,90,0.677,0.696,0.0,-6.181,1.0,0.119,0.321,0.0,0.42,0.464,90.03
Let Me Down Slowly,Alec Benjamin,81,2qxmye6gAegTMjLKEBoR3d,2018-11-16,4,False,169353,76,0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073
FRIENDS,"Marshmello, Anne-Marie",74,08bNPGLD8AhKpnnERrAc6G,2018-02-09,1,True,202620,84,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079
Mask Off,Future,49,3rOSwuTsUlJp0Pu0MkN8r8,2017-08-04,7,True,204600,93,0.833,0.434,2.0,-8.795,1.0,0.431,0.0102,0.0219,0.165,0.281,150.062
"i hate u, i love u (feat. olivia o'brien)","gnash, Olivia O'Brien",73,7vRriwrloYVaoAe3a9wJHe,2016-03-25,6,True,251033,62,0.492,0.275,6.0,-13.4,0.0,0.3,0.687,0.0,0.101,0.18,92.6
Fuck Love,"XXXTENTACION, Trippie Redd",84,7AQim7LbvFVZJE3O8TYgf2,2017-08-25,8,True,146520,88,0.797,0.533,0.0,-9.74,0.0,0.0412,0.0172,0.000152,0.103,0.329,131.036
HIGHEST IN THE ROOM,Travis Scott,86,3eekarcy7kvN4yt5ZFzltW,2019-10-04,1,True,175720,94,0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469
Somebody That I Used To Know,"Gotye, Kimbra",74,4wCmqSrbyCgxEXROQE6vtV,2011-01-01,3,False,244973,72,0.864,0.495,0.0,-7.036,1.0,0.037,0.591,0.000133,0.0992,0.72,129.062
It Ain’t Me (with Selena Gomez),"Kygo, Selena Gomez",66,12GEpg2XOPyqk03JZEZnJs,2017-02-17,1,False,220780,82,0.64,0.533,0.0,-6.596,1.0,0.0706,0.119,0.0,0.0864,0.515,99.968
2002,Anne-Marie,77,2BgEsaKNfHUdlh97KmvFyo,2018-04-27,10,False,186986,79,0.697,0.683,1.0,-2.881,0.0,0.117,0.0372,0.0,0.137,0.603,96.133
Adore You,Harry Styles,79,3jjujdWJ72nww5eGnfs2E7,2019-12-13,3,False,207133,84,0.676,0.771,8.0,-3.675,1.0,0.0483,0.0237,7e-06,0.102,0.569,99.048
Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",70,70eFcWOvlMObDhURTqT4Fv,2019-07-12,1,False,197866,89,0.64,0.647,5.0,-8.114,0.0,0.186,0.124,0.0,0.0801,0.546,92.979
Let You Down,NF,76,52okn5MNA47tk87PeZJLEL,2017-10-06,6,False,212120,79,0.661,0.714,5.0,-5.68,0.0,0.121,0.314,0.0,0.179,0.464,147.998
Halo,Beyoncé,64,3ERa3mEeOnrh2Mc47qM6T1,2008-11-14,2,False,261640,87,0.508,0.72,11.0,-5.908,0.0,0.0628,0.272,0.0,0.0563,0.472,79.983
Redbone,Childish Gambino,0,3kxfsdsCpFgN412fpnW85Y,2016-12-02,6,True,326933,82,0.745,0.356,1.0,-10.425,1.0,0.0941,0.172,0.00943,0.123,0.607,160.033
Billie Jean,Michael Jackson,77,5ChkMS8OtdzJeqyybCc9R5,2008-02-08,6,False,293826,84,0.92,0.654,11.0,-3.051,0.0,0.0401,0.0236,0.0153,0.036,0.847,117.046
Clean White Noise - Loopable with no fade,"White Noise Baby Sleep, White Noise for Babies",75,2bRKxuH1o7pTmb1y4GfdEc,2017-01-08,1,False,130000,71,,,,,,,,,,,
Titanium (feat. Sia),"David Guetta, Sia",70,0lHAMNU8RGiIObScrsRgmP,2011-08-24,1,False,245040,90,0.604,0.788,0.0,-3.673,0.0,0.103,0.0678,0.153,0.127,0.301,126.06
In My Mind,"Dynoro, Gigi D'Agostino",80,0E9ZjEAyAwOXZ7wJC0PD33,2018-06-08,1,False,184560,68,0.694,0.77,6.0,-5.335,1.0,0.149,0.176,1.1e-05,0.118,0.163,125.905
Location,Khalid,77,152lZdxL1OR0ZMW6KquMif,2017-04-27,3,False,219080,85,0.736,0.449,1.0,-11.462,0.0,0.425,0.33,0.000162,0.0898,0.326,80.126
Side To Side,"Ariana Grande, Nicki Minaj",2,1pKeFVVUOPjFsOABub0OaV,2016-05-20,5,True,226160,92,0.65,0.736,6.0,-5.84,0.0,0.229,0.0528,0.0,0.235,0.613,159.173
1-800-273-8255,"Logic, Alessia Cara, Khalid",73,5tz69p7tJuGPeMGwNTxYuV,2017-05-05,10,True,250173,75,0.62,0.574,5.0,-7.788,0.0,0.0479,0.569,0.0,0.19,0.357,100.023
Meant to Be (feat. Florida Georgia Line),"Bebe Rexha, Florida Georgia Line",69,7iDa6hUg2VgEL1o1HjmfBn,2017-08-11,6,False,163870,81,0.643,0.783,10.0,-6.458,1.0,0.0856,0.047,0.0,0.083,0.579,154.084
Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",77,72gv4zhNvRVdQA0eOenCal,2018-11-30,1,False,212733,77,0.715,0.605,0.0,-5.128,0.0,0.0428,0.239,1.41e-05,0.189,0.454,122.956
In the Name of Love,"Martin Garrix, Bebe Rexha",79,23L5CiUhw2jV1OIMwthR3S,2016-07-29,1,False,195706,76,0.501,0.519,4.0,-5.88,0.0,0.0409,0.109,0.0,0.454,0.168,133.99
Under Pressure - Remastered 2011,"Queen, David Bowie",71,11IzgLRXV7Cgek3tEgGgjw,1982-05-03,11,False,248440,86,0.671,0.711,2.0,-7.813,1.0,0.0478,0.422,0.0,0.104,0.466,113.809
changes,XXXTENTACION,75,7AFASza1mXqntmGtbxXprO,2018-03-16,15,False,121886,88,0.669,0.308,11.0,-10.068,1.0,0.029,0.883,0.0,0.0984,0.52,64.934
The Nights,Avicii,83,0ct6r3EGTcMLPtrXHDvVjc,2014-01-01,2,False,176658,82,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983
Taste (feat. Offset),"Tyga, Offset",74,2toVe5hfuIi97ytDPDbQFt,2019-06-07,13,True,229210,79,0.866,0.613,0.0,-6.385,1.0,0.151,0.0293,0.0,0.104,0.359,98.001
Work,"Rihanna, Drake",0,4m6D70k5xMmCDCB19u7Bi0,2016-01-28,4,True,219320,91,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974
The Less I Know The Better,Tame Impala,84,6K4t31amVTZDgR3sKmwUJJ,2015-07-17,7,True,216320,81,0.64,0.74,4.0,-4.083,1.0,0.0284,0.0115,0.00678,0.167,0.785,116.879
Pompeii,Bastille,69,3gbBpTdY8lnQwqxNCcf795,2013-01-01,1,False,214147,75,0.679,0.715,9.0,-6.383,1.0,0.0407,0.0755,0.0,0.271,0.571,127.435
Passionfruit,Drake,81,5mCPDVBb16L4XQwDdbRUpz,2017-03-18,3,True,298940,96,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98
no tears left to cry,Ariana Grande,75,2qT1uLXPVPzGgFOx4jtEuo,2018-08-17,10,False,205920,92,0.699,0.713,9.0,-5.507,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",62,1jYiIOC5d6soxkJP81fxq2,2017-06-22,5,True,288876,75,0.599,0.667,7.0,-4.267,1.0,0.0367,0.0533,0.0,0.134,0.817,80.984
everything i wanted,Billie Eilish,82,3ZCTVFBt2Brf31RLEnCkWJ,2019-11-13,1,False,245425,95,0.704,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006
Wolves,"Selena Gomez, Marshmello",75,0tBbt8CrmxbjRP0pueQkyU,2017-10-25,1,False,197993,82,0.725,0.804,11.0,-4.614,0.0,0.0422,0.124,0.0,0.204,0.31,124.996
24K Magic,Bruno Mars,82,6b8Be6ljOzmkOmFslEb23P,2016-11-17,1,False,225983,93,0.818,0.803,1.0,-4.282,1.0,0.0797,0.034,0.0,0.153,0.632,106.97
Sucker,Jonas Brothers,76,22vgEDb5hykfaTwLuskFGD,2019-06-07,1,False,181026,75,0.842,0.734,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958
Seven Nation Army,The White Stripes,83,3dPQuX8Gs42Y7b454ybpMR,2003-04-01,1,False,232106,72,0.743,0.446,4.0,-7.807,0.0,0.0683,0.0039,0.118,0.337,0.278,123.596
Hotel California - 2013 Remaster,Eagles,82,40riOy7x9W7GXjyGp4pjAv,1976-12-08,1,False,391376,77,0.579,0.508,2.0,-9.484,1.0,0.027,0.00574,0.000494,0.0575,0.609,147.125
Con Calma,"Daddy Yankee, Snow",77,5w9c2J52mkdntKOmRLeM2m,2019-01-24,1,False,193226,87,0.737,0.86,8.0,-2.652,0.0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989
Lush Life,Zara Larsson,80,1rIKgCH4H52lrvDcz50hS8,2017-03-17,2,False,201122,77,0.694,0.712,7.0,-3.923,0.0,0.046,0.132,0.0,0.211,0.799,98.023
Beggin',Måneskin,83,3Wrjm47oTz2sjIgck11l5e,2017-12-08,4,False,211560,81,0.714,0.8,11.0,-4.808,0.0,0.0504,0.127,0.0,0.359,0.589,134.002
Hotline Bling,Drake,76,0wwPcA6wtMf6HUMpIRdeP7,2016-05-06,20,False,267066,96,0.891,0.628,2.0,-7.863,1.0,0.0551,0.00258,0.00019,0.0504,0.552,134.966
Last Christmas,Wham!,72,2FRnf9qhLbvw8fu4IBXx78,1984-11-29,1,False,262960,70,0.735,0.478,2.0,-12.472,1.0,0.0293,0.189,2.48e-06,0.355,0.947,107.682
Callaita,"Bad Bunny, Tainy",74,2TH65lNHgvLxCKXM3apjxI,2019-05-31,1,True,250533,95,0.61,0.624,2.0,-4.773,1.0,0.309,0.6,2.12e-06,0.243,0.244,176.169
Happier,Ed Sheeran,75,2RttW7RAu5nOAfq6YFvApB,2017-03-03,7,False,207520,89,0.522,0.385,0.0,-7.355,1.0,0.0288,0.536,0.0,0.135,0.236,89.792
September,"Earth, Wind & Fire",75,2grjqo0Frpf2okIBiifQKs,1978-11-23,7,False,215093,76,0.697,0.832,9.0,-7.264,1.0,0.0298,0.168,0.00131,0.269,0.979,125.926
Castle on the Hill,Ed Sheeran,79,6PCUP3dWmTjcTtXY02oFdT,2017-03-03,2,False,261153,89,0.461,0.834,2.0,-4.868,1.0,0.0989,0.0232,1.14e-05,0.14,0.471,135.007
Sign of the Times,Harry Styles,80,5Ohxk2dO5COHF1krpoPigN,2017-05-12,2,False,340706,84,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972
Summer,Calvin Harris,84,6YUTL4dYpB9xZO5qExPf05,2014-10-31,8,False,222533,87,0.596,0.856,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.141,0.743,127.949
Everybody Dies In Their Nightmares,XXXTENTACION,81,3GVkPk8mqxz0itaAriG1L7,2017-08-25,4,True,95466,88,0.734,0.57,7.0,-7.066,0.0,0.133,0.847,2.14e-05,0.112,0.689,129.953
Look At Me!,XXXTENTACION,79,7floNISpH8VF4z4459Qo18,2017-02-20,1,True,126345,88,0.763,0.726,1.0,-6.405,1.0,0.282,0.259,0.0,0.0976,0.349,139.059
Scars To Your Beautiful,Alessia Cara,1,0prNGof3XqfTvNDxHonvdK,2015-11-13,10,False,230226,73,0.573,0.739,0.0,-5.74,1.0,0.129,0.0285,0.0,0.111,0.451,97.085
MIA (feat. Drake),"Bad Bunny, Drake",15,116H0KvKr2Zl4RPuVBruDO,2018-10-11,1,False,210367,95,0.817,0.539,6.0,-6.349,0.0,0.0621,0.0141,0.000496,0.099,0.158,97.062
"Me, Myself & I","G-Eazy, Bebe Rexha",81,40YcuQysJ0KlGQTeGUosTC,2015-12-04,3,True,251466,78,0.756,0.674,0.0,-6.518,0.0,0.0959,0.0184,0.0,0.158,0.389,111.995
PILLOWTALK,ZAYN,78,0PDUDa38GO8lMxLCRc4lL1,2016-03-25,2,True,202746,77,0.584,0.7,11.0,-4.275,1.0,0.0456,0.117,0.0,0.0939,0.438,124.944
All Girls Are The Same,Juice WRLD,82,4VXIryQMWpIdGgYR4TrjT1,2018-12-10,2,True,165819,88,0.671,0.529,0.0,-7.226,1.0,0.307,0.0769,0.000335,0.0856,0.203,161.989
Back In Black,AC/DC,84,08mG3Y1vljYA6bvDt4Wqkj,1980-07-25,6,False,255493,83,0.31,0.7,9.0,-5.678,1.0,0.047,0.011,0.00965,0.0828,0.763,188.386
Ride It,Regard,80,2tnVG71enUj33Ic2nFN6kZ,2019-07-26,1,False,157605,69,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948
"Happy - From ""Despicable Me 2""",Pharrell Williams,0,3RkvscbM4aNbELiQf7PJwn,2014-01-22,1,False,233293,81,0.662,0.757,5.0,-6.818,0.0,0.144,0.291,0.0,0.0885,0.962,159.945
"Hey, Soul Sister",Train,84,4HlFJV71xXKIGcU3kRyttv,2010-12-01,2,False,216773,76,0.673,0.886,1.0,-4.44,0.0,0.0431,0.185,0.0,0.0826,0.795,97.012
Galway Girl,Ed Sheeran,77,0afhq8XCExXpqazXczTSve,2017-03-03,6,False,170826,89,0.624,0.876,9.0,-3.374,1.0,0.1,0.0735,0.0,0.327,0.781,99.943
WAP (feat. Megan Thee Stallion),"Cardi B, Megan Thee Stallion",75,4Oun2ylbjFKMPTiaSbbCih,2020-08-07,1,True,187541,80,0.935,0.454,1.0,-7.509,1.0,0.375,0.0194,0.0,0.0824,0.357,133.073
Needed Me,Rihanna,0,1Tt4sE4pXi57mTD1GCzsqm,2016-01-28,7,True,191600,91,0.671,0.314,5.0,-8.091,0.0,0.244,0.11,0.0,0.0825,0.296,110.898
"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money, Gunna, Don Toliver, NAV",5,7hxHWCCAIIxFLCzvDgnQHX,2020-08-28,17,True,195428,70,0.8,0.658,1.0,-6.142,0.0,0.079,0.25,0.0,0.111,0.462,140.042
Better,Khalid,67,6zeeWid2sgw4lap2jV61PZ,2018-10-18,6,False,229320,85,0.596,0.552,0.0,-10.278,0.0,0.097,0.0765,0.334,0.104,0.112,97.949
Rude,MAGIC!,83,6RtPijgfPKROxEzTHNRiDp,2014-06-25,1,False,224840,69,0.773,0.758,1.0,-4.993,1.0,0.0381,0.0422,0.0,0.305,0.925,144.033
LA CANCIÓN,"J Balvin, Bad Bunny",83,0fea68AdmYNygeTGI4RC18,2019-06-28,5,False,242573,88,0.756,0.646,7.0,-5.795,1.0,0.319,0.152,1.81e-05,0.108,0.429,176.088
Blueberry Faygo,Lil Mosey,71,22LAwLoDA5b4AaGSkg6bKW,2020-02-06,1,True,162546,68,0.774,0.554,0.0,-7.909,1.0,0.0383,0.207,0.0,0.132,0.349,99.034
Panda,Desiigner,66,5YEOzOojehCqxGQCcQiyR4,2016-06-26,14,True,246761,61,0.576,0.766,10.0,-4.943,0.0,0.449,0.0278,1.71e-06,0.366,0.236,144.836
